channelGrouping,visitNumber,operatingSystem,browser,deviceCategory,isMobile,metro,city,campaign,referralPath,medium,source,bounces,hits,transactionRevenue,pageviews,newVisits,year,month,quarterMonth,day,weekday,time_range,conversion_rate,session_duration,visit_frequency,user_interaction
6,7,6,5,0,False,52,295,0,0,6,48,0,2,0.0,2,0,2017,7,3,14,4,4,0.0,-21648.0,5,1
6,1,5,5,0,False,45,172,0,0,6,48,0,5,0.0,5,1,2017,7,3,14,4,3,0.0,21869.0,1,1
4,3,9,7,0,False,41,225,0,197,5,23,0,14,0.0,11,0,2017,7,3,14,4,4,0.0,-9932.0,4,1
4,1,9,5,0,False,52,295,0,197,5,23,0,17,0.0,17,1,2017,7,3,14,4,1,0.0,-42519.0,1,1
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,1,0.0,8320.0,2,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,4,0.0,21425.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,3,0.0,27232.0,1,0
4,1,9,5,0,False,0,25,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,4,0.0,-32864.0,1,0
7,1,6,18,0,False,0,252,0,114,6,62,1,1,0.0,1,1,2017,7,3,14,4,4,0.0,60.0,1,0
2,1,9,9,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,7,3,14,4,1,0.0,-21139.0,1,0
1,1,6,18,0,False,8,59,4,197,2,3,1,1,0.0,1,1,2017,7,3,14,4,3,0.0,45055.0,1,0
6,3,6,5,0,False,45,236,0,0,6,48,0,3,0.0,3,0,2017,7,3,14,4,3,0.0,11604.0,6,1
2,1,1,5,1,True,25,147,0,197,0,0,1,1,0.0,1,1,2017,7,3,14,4,1,0.0,-41926.0,1,0
4,1,9,5,0,False,32,182,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,3,0.0,34247.0,2,0
7,1,9,9,0,False,52,295,0,134,6,75,1,1,0.0,1,1,2017,7,3,14,4,3,0.0,4533.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,0,0.0,11990.0,1,0
4,1,1,20,1,True,0,119,0,197,5,23,1,1,0.0,1,1,2017,7,3,14,4,0,0.0,5442.0,1,0
7,1,9,15,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2017,7,3,14,4,0,0.0,4268.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2016,9,3,15,3,4,0.0,-26144688.0,1,1
4,1,9,9,0,False,25,147,0,197,5,23,0,4,0.0,3,1,2016,9,3,15,3,3,0.0,16762.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2016,9,3,15,3,4,0.0,-15361.0,1,1
6,1,5,5,0,False,45,172,0,0,6,48,0,5,0.0,5,1,2016,9,3,15,3,3,0.0,30060.0,1,1
6,6,5,5,0,False,45,172,0,0,6,48,0,8,0.0,8,0,2016,9,3,15,3,4,0.0,-27851.0,3,1
6,1,9,5,0,False,45,172,0,0,6,48,0,10,0.0,7,1,2016,9,3,15,3,3,0.0,29923.0,2,1
1,2,6,8,0,False,52,295,4,197,2,3,0,18,0.0,11,0,2016,9,3,15,3,4,0.0,-32257.0,2,1
4,1,11,18,1,True,25,147,0,197,5,23,0,22,0.0,19,1,2016,9,3,15,3,3,0.0,27754.0,1,1
4,4,6,8,0,False,52,295,0,197,5,23,0,63,0.0,40,0,2016,9,3,15,3,0,0.0,17484.0,4,1
4,1,6,5,0,False,52,295,0,197,5,23,0,65,0.0,47,1,2016,9,3,15,3,4,0.0,-40770.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,11,0.0,10,1,2016,9,3,15,3,2,0.0,32393.0,1,1
2,6,6,5,0,False,32,182,0,197,0,0,0,3,0.0,3,0,2016,9,3,15,3,4,0.0,-33000.0,6,1
7,1,1,16,1,True,3,16,0,150,6,75,0,3,0.0,3,1,2016,9,3,15,3,4,0.0,-10056.0,1,1
1,1,6,8,0,False,52,295,4,197,2,3,0,3,0.0,2,1,2016,9,3,15,3,4,0.0,613.0,2,1
6,1,6,5,0,False,45,236,0,0,6,48,0,3,0.0,2,1,2016,9,3,15,3,0,0.0,51489.0,8,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-36027.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,15,3,0,0.0,38425.0,6,0
5,2,6,5,0,False,52,295,3,197,3,23,1,1,0.0,1,0,2016,9,3,15,3,0,0.0,7.0,6,0
4,3,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2016,9,3,15,3,0,0.0,528.0,6,0
2,1,5,5,0,False,0,0,0,197,0,0,1,1,0.0,1,1,2016,9,3,15,3,0,0.0,7377.0,1,0
7,1,9,5,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-47117.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,9,3,15,3,3,0.0,8873.0,1,0
7,1,9,5,0,False,52,295,0,174,6,75,1,1,0.0,1,1,2016,9,3,15,3,1,0.0,-29335.0,1,0
7,1,9,11,0,False,52,295,0,139,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,12686.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,9,3,15,3,1,0.0,-26355.0,1,0
7,1,9,5,0,False,52,295,0,150,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,33825.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-4979.0,1,0
2,3,1,5,2,True,45,230,0,197,0,0,1,1,0.0,1,0,2016,9,3,15,3,4,0.0,-9011.0,3,0
2,2,1,5,2,True,45,230,0,197,0,0,1,1,0.0,1,0,2016,9,3,15,3,1,0.0,-14218.0,3,0
2,1,6,5,0,False,32,182,0,197,0,0,1,1,0.0,1,1,2016,9,3,15,3,0,0.0,69852.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,15,3,1,0.0,-69719.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,29663.0,1,0
7,1,5,5,0,False,32,182,0,16,6,34,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-2850.0,3,0
7,1,5,5,0,False,32,182,0,16,6,34,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-514.0,1,0
4,1,9,5,0,False,0,184,0,197,5,23,0,2,0.0,2,1,2016,9,3,15,3,1,0.0,-18112.0,1,1
4,1,6,5,0,False,45,231,0,197,5,23,0,2,0.0,2,1,2016,9,3,15,3,3,0.0,29808.0,1,1
4,8,6,5,0,False,45,257,0,197,5,23,0,2,0.0,2,0,2016,9,3,15,3,3,0.0,268.0,2,1
2,1,1,5,2,True,45,230,0,197,0,0,0,2,0.0,2,1,2016,9,3,15,3,1,0.0,-45704.0,3,1
4,1,5,8,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2016,9,3,15,3,1,0.0,20328.0,2,1
4,1,1,5,1,True,52,295,0,197,5,23,0,8,0.0,5,1,2016,9,3,15,3,0,0.0,61418.0,1,1
7,1,6,18,0,False,0,106,0,191,6,75,0,2,0.0,2,1,2016,9,3,15,3,0,0.0,-10632.0,1,1
7,1,9,5,0,False,52,295,0,191,6,75,0,2,0.0,2,1,2016,9,3,15,3,1,0.0,-51380.0,1,1
5,1,6,18,0,False,8,59,3,197,3,23,0,3,0.0,3,1,2016,9,3,15,3,4,0.0,16707.0,1,1
4,2,1,5,1,True,45,230,0,197,5,23,1,1,0.0,1,0,2016,9,3,15,3,2,0.0,25683.0,2,0
4,1,1,5,1,True,45,230,0,197,5,23,1,1,0.0,1,1,2016,9,3,15,3,3,0.0,-2868.0,2,0
2,1,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,1,2016,9,3,15,3,3,0.0,-10369.0,1,0
7,1,9,5,0,False,0,19,0,129,6,75,1,1,0.0,1,1,2016,9,3,15,3,0,0.0,25150.0,1,0
7,3,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,0,2016,9,3,15,3,0,0.0,-5088.0,2,0
7,1,9,5,0,False,0,153,0,129,6,75,1,1,0.0,1,1,2016,9,3,15,3,0,0.0,-3542.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-34409.0,1,0
7,1,9,15,0,False,0,95,0,129,6,75,1,1,0.0,1,1,2016,9,3,15,3,4,0.0,-947.0,1,0
6,1,5,5,0,False,45,172,0,0,6,48,0,2,0.0,2,1,2016,9,3,15,3,4,0.0,6592.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,7,0.0,5,1,2016,9,3,15,3,3,0.0,17574.0,1,1
2,1,11,19,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,6,2,6,1,3,0.0,22803089.0,1,0
2,1,6,5,0,False,0,166,0,197,0,0,0,2,0.0,2,1,2017,6,2,6,1,2,0.0,13861.0,1,1
4,1,11,18,1,True,0,164,0,197,5,23,0,3,0.0,3,1,2017,6,2,6,1,3,0.0,-12231.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,6,0.0,6,1,2017,6,2,6,1,4,0.0,-10351.0,1,1
4,1,1,5,1,True,0,131,0,197,5,23,0,13,0.0,10,1,2017,6,2,6,1,3,0.0,5222.0,1,1
2,1,1,16,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,6,2,6,1,4,0.0,-13239.0,1,0
6,6,9,5,0,False,52,295,0,17,6,67,1,1,0.0,1,0,2017,6,2,6,1,3,0.0,18737.0,9,0
6,1,6,5,0,False,45,172,0,34,6,67,1,1,0.0,1,1,2017,6,2,6,1,4,0.0,-15848.0,2,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,6,1,1,0.0,-24105.0,1,0
6,8,6,5,0,False,52,295,0,24,6,5,1,1,0.0,1,0,2017,6,2,6,1,0,0.0,73183.0,10,0
6,7,6,5,0,False,52,295,0,24,6,5,1,1,0.0,1,0,2017,6,2,6,1,4,0.0,-61855.0,10,0
6,6,6,5,0,False,52,295,0,24,6,5,0,2,0.0,2,0,2017,6,2,6,1,1,0.0,-6542.0,10,1
6,1,9,5,0,False,52,295,0,24,6,5,1,1,0.0,1,1,2017,6,2,6,1,4,0.0,21211.0,1,0
4,2,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,6,2,6,1,3,0.0,11049.0,2,0
5,1,1,5,1,True,52,295,1,197,3,23,1,1,0.0,1,1,2017,6,2,6,1,3,0.0,-4470.0,1,0
2,3,6,5,0,False,45,230,0,197,0,0,1,1,0.0,1,0,2017,6,2,6,1,4,0.0,-10087.0,8,0
4,3,5,5,0,False,0,57,0,197,5,23,1,1,0.0,1,0,2017,6,2,6,1,0,0.0,48888.0,5,0
4,1,6,5,0,False,3,16,0,197,5,23,0,2,0.0,2,1,2017,6,2,6,1,3,0.0,-37557.0,1,1
2,2,6,5,0,False,0,283,0,197,0,0,0,2,0.0,2,0,2017,6,2,6,1,1,0.0,-40667.0,1,1
5,1,11,18,2,True,52,295,1,197,3,23,0,3,0.0,3,1,2017,6,2,6,1,4,0.0,38439.0,1,1
6,1,3,5,0,False,45,172,0,0,6,48,0,3,0.0,3,1,2017,6,2,6,1,3,0.0,8100.0,1,1
6,2,9,5,0,False,45,172,0,0,6,48,0,8,0.0,7,0,2017,6,2,6,1,4,0.0,-16579.0,5,1
2,1,9,5,0,False,0,283,0,197,0,0,0,13,0.0,9,1,2017,6,2,6,1,1,0.0,-30044.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,6,1,4,0.0,25576.0,1,0
2,3,5,5,0,False,32,182,0,197,0,0,1,1,0.0,1,0,2017,6,2,6,1,4,0.0,858.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,6,1,4,0.0,1152.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,0,3,0.0,3,1,2017,6,2,6,1,0,0.0,33647.0,4,1
4,1,9,5,0,False,0,294,0,197,5,23,0,3,0.0,3,1,2017,6,2,6,1,4,0.0,-41714.0,1,1
4,1,1,5,0,True,0,57,0,197,5,23,0,3,0.0,3,1,2017,6,2,6,1,1,0.0,-4493.0,5,1
4,2,5,5,0,False,0,57,0,197,5,23,0,4,0.0,4,0,2017,6,2,6,1,4,0.0,14606.0,5,1
4,1,1,5,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-18225804.0,1,0
4,3,11,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,7,0,4,0.0,4935.0,3,0
4,3,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,7,0,3,0.0,8939.0,2,0
2,1,6,18,0,False,0,108,0,197,0,0,0,2,0.0,2,1,2016,11,4,7,0,1,0.0,-35616.0,2,1
4,1,11,18,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2016,11,4,7,0,0,0.0,54323.0,1,1
2,26,9,5,0,False,41,225,0,197,0,0,0,3,0.0,3,0,2016,11,4,7,0,3,0.0,-22179.0,24,1
4,1,1,5,1,True,52,295,0,197,5,23,0,3,0.0,3,1,2016,11,4,7,0,1,0.0,-44763.0,1,1
2,1,9,5,0,False,52,295,0,197,0,0,0,7,0.0,6,1,2016,11,4,7,0,4,0.0,38934.0,1,1
4,1,9,7,0,False,52,295,0,197,5,10,0,11,0.0,8,1,2016,11,4,7,0,0,0.0,38669.0,1,1
1,2,6,18,0,False,0,108,4,197,2,3,0,13,0.0,13,0,2016,11,4,7,0,1,0.0,-64903.0,2,1
1,5,1,5,0,True,0,246,4,197,2,3,0,26,0.0,18,0,2016,11,4,7,0,0,0.0,54203.0,3,1
6,1,9,5,0,False,45,257,0,101,6,66,0,30,0.0,20,1,2016,11,4,7,0,4,0.0,-34587.0,1,1
7,1,9,15,0,False,52,295,0,129,6,75,0,3,0.0,2,1,2016,11,4,7,0,1,0.0,-15988.0,1,1
4,1,6,5,0,False,0,0,0,197,5,23,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,14816.0,1,0
2,1,6,18,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2016,11,4,7,0,3,0.0,18502.0,1,0
4,1,9,7,0,False,0,83,0,197,5,23,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-17511.0,1,0
2,1,9,5,0,False,0,281,0,197,0,0,1,1,0.0,1,1,2016,11,4,7,0,0,0.0,30375.0,1,0
4,1,9,5,0,False,0,110,0,197,5,23,1,1,0.0,1,1,2016,11,4,7,0,0,0.0,-1329.0,1,0
7,1,6,18,0,False,0,241,0,174,6,75,1,1,0.0,1,1,2016,11,4,7,0,0,0.0,750.0,1,0
7,1,9,5,0,False,52,295,0,143,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-37067.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-4825.0,1,0
7,1,6,18,0,False,52,295,0,132,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,9440.0,1,0
7,1,9,7,0,False,52,295,0,195,6,75,1,1,0.0,1,1,2016,11,4,7,0,0,0.0,50512.0,2,0
7,1,6,18,0,False,52,295,0,132,6,75,1,1,0.0,1,1,2016,11,4,7,0,3,0.0,-28831.0,1,0
7,1,6,18,0,False,52,295,0,174,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-14409.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,11,4,7,0,3,0.0,3649.0,1,0
7,1,9,5,0,False,0,173,0,187,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-2406.0,1,0
7,1,6,18,0,False,0,106,0,191,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,-17982.0,1,0
7,1,9,5,0,False,0,27,0,191,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,17073.0,1,0
4,1,9,5,0,False,45,231,0,197,5,23,0,2,0.0,2,1,2016,11,4,7,0,0,0.0,24557.0,1,1
7,1,6,18,0,False,0,241,0,174,6,75,0,2,0.0,2,1,2016,11,4,7,0,3,0.0,-17480.0,1,1
7,1,9,5,0,False,0,106,0,191,6,75,0,2,0.0,2,1,2016,11,4,7,0,0,0.0,32666.0,1,1
7,1,9,5,0,False,52,295,0,171,6,75,0,2,0.0,2,1,2016,11,4,7,0,4,0.0,-51276.0,1,1
7,1,9,5,0,False,52,295,0,189,6,75,0,2,0.0,2,1,2016,11,4,7,0,3,0.0,15634.0,1,1
7,1,6,18,0,False,0,106,0,191,6,75,0,3,0.0,3,1,2016,11,4,7,0,4,0.0,-21503.0,1,1
4,1,9,5,0,False,0,190,0,197,5,23,0,4,0.0,4,1,2016,11,4,7,0,1,0.0,-19806.0,1,1
6,3,6,5,0,False,52,295,0,0,6,48,0,5,0.0,5,0,2016,11,4,7,0,3,0.0,47874.0,3,1
7,1,9,5,0,False,0,212,0,139,6,75,0,6,0.0,5,1,2016,11,4,7,0,0,0.0,17416.0,1,1
1,1,9,5,0,False,52,295,4,197,2,3,1,1,0.0,1,1,2016,11,4,7,0,2,0.0,-6548.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,1,0.0,26989.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,1,0.0,-82573.0,1,0
7,1,9,5,0,False,0,104,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,1,0.0,8756.0,1,0
7,1,9,5,0,False,0,0,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,1,0.0,-8094.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,4,0.0,27359.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,11,4,7,0,1,0.0,-22092.0,1,0
7,1,9,5,0,False,0,173,0,129,6,75,0,2,0.0,2,1,2016,11,4,7,0,2,0.0,49073.0,1,1
7,1,9,5,0,False,0,0,0,129,6,75,0,2,0.0,2,1,2016,11,4,7,0,0,0.0,7131.0,1,1
6,2,5,5,0,False,45,195,0,0,6,48,0,4,0.0,3,0,2016,11,4,7,0,4,0.0,-28647.0,2,1
6,1,6,5,0,False,45,172,0,0,6,48,0,4,0.0,4,1,2016,11,4,7,0,3,0.0,19677.0,1,1
1,4,9,5,0,False,0,246,4,197,2,3,0,8,0.0,6,0,2016,11,4,7,0,0,0.0,8499.0,3,1
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,7,0,1,0.0,-59940.0,2,0
6,1,5,5,0,False,45,172,0,0,6,48,0,14,0.0,14,1,2016,9,3,29,3,4,0.0,-3344116.0,1,1
2,1,1,5,2,True,52,295,0,197,0,0,0,24,0.0,22,1,2016,9,3,29,3,1,0.0,-15069.0,2,1
4,1,9,8,0,False,2,14,0,197,5,23,0,25,18.99,23,1,2016,9,3,29,3,0,18.99,55998.0,1,1
2,4,11,18,2,True,45,231,0,197,0,0,0,27,0.0,25,0,2016,9,3,29,3,0,0.0,4901.0,15,1
4,3,1,5,1,True,52,295,0,197,5,23,0,76,0.0,57,0,2016,9,3,29,3,1,0.0,-61285.0,4,1
7,1,9,15,0,False,0,83,0,129,6,75,0,5,0.0,4,1,2016,9,3,29,3,1,0.0,-17204.0,1,1
4,1,6,5,0,False,25,147,0,197,5,23,0,4,0.0,4,1,2016,9,3,29,3,1,0.0,11000.0,1,1
6,1,6,5,0,False,45,172,0,0,6,48,0,4,0.0,3,1,2016,9,3,29,3,4,0.0,19989.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,7,0.0,5,1,2016,9,3,29,3,3,0.0,15893.0,1,1
6,3,9,5,0,False,0,8,0,24,6,5,1,1,0.0,1,0,2016,9,3,29,3,1,0.0,-35138.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,29,3,4,0.0,11503.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,29,3,3,0.0,27371.0,1,0
7,1,9,9,0,False,52,295,0,135,6,75,1,1,0.0,1,1,2016,9,3,29,3,1,0.0,-51239.0,1,0
7,1,9,15,0,False,45,231,0,129,6,75,1,1,0.0,1,1,2016,9,3,29,3,1,0.0,18363.0,1,0
7,1,9,5,0,False,0,283,0,171,6,75,0,4,0.0,4,1,2016,9,3,29,3,1,0.0,2013.0,1,1
4,1,9,9,0,False,0,271,0,197,5,10,0,3,0.0,3,1,2016,9,3,29,3,4,0.0,4704.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,0,3,0.0,2,1,2016,9,3,29,3,0,0.0,58182.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,3,0.0,2,1,2016,9,3,29,3,1,0.0,-68663.0,1,1
6,1,9,5,0,False,0,166,0,13,6,60,0,5,0.0,5,1,2016,9,3,29,3,0,0.0,63179.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2016,9,3,29,3,4,0.0,-53081.0,2,1
7,7,9,5,0,False,52,295,0,90,6,19,1,1,0.0,1,0,2016,9,3,29,3,3,0.0,27173.0,8,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,9,3,29,3,3,0.0,-8223.0,2,0
2,1,9,5,0,False,26,148,0,197,0,0,0,2,0.0,2,1,2016,9,3,29,3,3,0.0,14064.0,1,1
6,6,6,5,0,False,52,295,0,0,6,48,0,4,0.0,3,0,2016,9,3,29,3,0,0.0,17229.0,1,1
5,1,1,5,1,True,52,295,3,197,3,23,1,1,0.0,1,1,2016,9,3,29,3,3,0.0,-14813.0,2,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,9,3,29,3,3,0.0,15.0,2,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,9,3,29,3,0,0.0,24801.0,1,0
7,1,6,18,0,False,0,117,0,129,6,75,1,1,0.0,1,1,2016,9,3,29,3,4,0.0,-59577.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,9,3,29,3,4,0.0,3656.0,1,0
7,1,9,5,0,False,0,273,0,130,6,75,1,1,0.0,1,1,2016,9,3,29,3,1,0.0,-23684.0,1,0
7,1,6,5,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2016,9,3,29,3,4,0.0,21070.0,1,0
4,1,9,9,0,False,52,295,0,197,5,23,0,5,0.0,5,1,2016,8,3,21,6,3,0.0,-3344713.0,1,1
4,1,11,18,1,True,0,249,0,197,5,9,0,5,0.0,5,1,2016,8,3,21,6,4,0.0,-20357.0,1,1
4,1,11,18,2,True,45,230,0,197,5,74,0,6,0.0,5,1,2016,8,3,21,6,0,0.0,53333.0,1,1
4,1,9,5,0,False,0,120,0,197,5,23,0,6,0.0,4,1,2016,8,3,21,6,0,0.0,-2842.0,1,1
4,1,11,18,1,True,0,0,0,197,5,23,0,8,0.0,5,1,2016,8,3,21,6,4,0.0,-54049.0,1,1
4,8,6,5,0,False,52,295,0,197,5,23,0,9,0.0,9,0,2016,8,3,21,6,0,0.0,42568.0,2,1
4,1,6,5,0,False,0,0,0,197,5,23,0,13,0.0,11,1,2016,8,3,21,6,1,0.0,-59352.0,1,1
7,3,10,18,1,True,52,295,0,129,6,75,0,4,0.0,2,0,2016,8,3,21,6,4,0.0,29862.0,3,1
7,2,10,18,1,True,52,295,0,129,6,75,0,4,0.0,4,0,2016,8,3,21,6,4,0.0,-8214.0,3,1
7,1,10,18,1,True,52,295,0,129,6,75,0,8,0.0,5,1,2016,8,3,21,6,1,0.0,-25961.0,3,1
7,1,9,5,0,False,0,116,0,189,6,75,1,1,0.0,1,1,2016,8,3,21,6,1,0.0,-2440.0,1,0
7,1,9,7,0,False,52,295,0,159,6,75,1,1,0.0,1,1,2016,8,3,21,6,3,0.0,48180.0,1,0
7,1,9,5,0,False,52,295,0,143,6,75,1,1,0.0,1,1,2016,8,3,21,6,4,0.0,-23503.0,1,0
7,1,9,8,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,8,3,21,6,1,0.0,-24518.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,8,3,21,6,3,0.0,43854.0,1,0
4,1,11,18,1,True,0,164,0,197,5,23,1,1,0.0,1,1,2016,8,3,21,6,1,0.0,-40086.0,1,0
4,1,10,18,1,True,0,161,0,197,5,23,0,2,0.0,2,1,2016,8,3,21,6,1,0.0,5274.0,1,1
5,4,11,18,1,True,0,0,0,197,3,23,1,2,0.0,1,0,2016,8,3,21,6,4,0.0,19189.0,5,0
7,1,1,5,1,True,52,295,0,160,6,75,0,2,0.0,2,1,2016,8,3,21,6,4,0.0,-6936.0,1,1
7,1,6,18,0,False,52,295,0,174,6,75,0,2,0.0,2,1,2016,8,3,21,6,1,0.0,-22686.0,1,1
7,1,6,18,0,False,52,295,0,150,6,75,0,2,0.0,2,1,2016,8,3,21,6,3,0.0,43849.0,1,1
5,4,1,5,1,True,52,295,3,197,3,23,1,1,0.0,1,0,2016,8,3,21,6,4,0.0,-22078.0,11,0
5,5,1,5,1,True,52,295,3,197,3,23,1,1,0.0,1,0,2016,8,3,21,6,4,0.0,9180.0,11,0
4,2,11,18,2,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,8,3,21,6,0,0.0,46694.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,8,3,21,6,1,0.0,-61856.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,8,3,21,6,4,0.0,13623.0,1,0
7,1,6,18,0,False,0,139,0,129,6,75,1,1,0.0,1,1,2016,8,3,21,6,1,0.0,-16287.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,8,3,21,6,3,0.0,44038.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,8,3,21,6,3,0.0,-17270.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2016,8,3,21,6,0,0.0,21603.0,1,1
6,3,9,5,0,False,0,0,0,24,6,5,0,4,0.0,4,0,2016,8,3,3,2,1,0.0,-1607297.0,2,1
2,1,10,18,1,True,45,187,0,197,0,0,0,5,0.0,5,1,2016,8,3,3,2,3,0.0,39225.0,1,1
6,2,9,5,0,False,0,0,0,24,6,5,0,7,0.0,5,0,2016,8,3,3,2,1,0.0,-52009.0,2,1
6,12,6,5,0,False,45,230,0,0,6,48,0,11,0.0,11,0,2016,8,3,3,2,4,0.0,39686.0,7,1
2,1,6,5,0,False,8,59,0,197,0,0,0,12,0.0,10,1,2016,8,3,3,2,3,0.0,11134.0,6,1
6,1,6,5,0,False,52,295,0,0,6,48,0,13,0.0,12,1,2016,8,3,3,2,0,0.0,21685.0,1,1
6,15,6,5,0,False,45,230,0,0,6,48,0,6,0.0,6,0,2016,8,3,3,2,3,0.0,-14454.0,7,1
6,13,6,5,0,False,45,230,0,0,6,48,0,8,0.0,8,0,2016,8,3,3,2,3,0.0,-6540.0,7,1
2,1,6,5,0,False,45,257,0,197,0,0,0,10,0.0,7,1,2016,8,3,3,2,2,0.0,12076.0,1,1
